path	changed_in_pr	copilot_reviewed	executed_by	ledger_ids	measurement_tables	read_by_auditor	claims_executed	negative_controls	findings
docs/audit/ledger.tsv	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after-build-asan-negative.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after-build-asan-positive.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after-build-msan-negative.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after-build-msan-positive.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after-build-release-negative.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after-build-release-positive.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after-build-tsan-negative.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after-build-tsan-positive.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after2-build-arm-negative.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after2-build-arm-positive.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after2-build-asan-negative.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after2-build-asan-positive.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after2-build-msan-negative.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after2-build-msan-positive.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after2-build-release-negative.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after2-build-release-positive.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after2-build-tsan-negative.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-after2-build-tsan-positive.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-before-msan-ctest.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0001-before-tsan-ctest.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/findings/0002-before-arm-ctest-negative-registered.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/atheris.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/clang-tidy.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/cmake.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/codeql.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/compilers.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/cppcheck.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/ctest-release.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/docker.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/gh.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/git-count.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/git-head.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/host.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/hw-flags.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/libfuzzer.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/mutmut.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/network.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/python.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/pytools.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/qemu-sve.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/sanitizers.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/semgrep.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/sigstore.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/softhsm.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseA/valgrind.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseF/gate-export-allowlist.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseF/gate-stdlib-hash-boundary.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseF/gate-vendor-isolation.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseF/import-graph.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseF/ldd-extensions.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseF/ldd-libama.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseF/nm-undef-extensions.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/logs/phaseF/nm-undef-libama.log	yes	yes (per PR description)	audit artefacts themselves: mypy/ruff/black on the drivers, headers and secrets gates on all	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/phaseA_probes.sh	yes	yes (per PR description)	shell entry points: header, line-ending and secrets gates; the workflow-command gate checks the steps that call them	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/audit/run_logged.sh	yes	yes (per PR description)	shell entry points: header, line-ending and secrets gates; the workflow-command gate checks the steps that call them	V-black*x1,V-gate*x61,V-mypy*x1,V-ruff*x1	none	no	0	none	none
docs/compliance/ACVP_SELF_ATTESTATION.md	yes	yes (per PR description)	documentation gates (reference integrity, documented counts, source paths, release state, headers) and Phase B claim reproductions	F-*x32,V-gate*x61	none	no	0	none	FINDING-0006
docs/compliance/CSRC_ALIGN_REPORT.md	yes	yes (per PR description)	documentation gates (reference integrity, documented counts, source paths, release state, headers) and Phase B claim reproductions	F-*x32,V-gate*x61	none	no	0	none	none
docs/compliance/acvp_attestation.json	yes	yes (per PR description)	generate_visuals --check (manifest against the tree), the ACVP/compliance gates, and Phase F acceptance runs	F-*x32,V-gate*x61	none	no	0	none	none
docs/compliance/sbom-c-library.json	yes	yes (per PR description)	generate_visuals --check (manifest against the tree), the ACVP/compliance gates, and Phase F acceptance runs	F-*x32,V-gate*x61	none	no	0	NC-43	none
docs/conf.py	yes	yes (per PR description)	documentation gates (reference integrity, documented counts, source paths, release state, headers) and Phase B claim reproductions	V-gate*x61	none	no	0	NC-26	none
docs/constant-time-testing.md	yes	yes (per PR description)	documentation gates (reference integrity, documented counts, source paths, release state, headers) and Phase B claim reproductions	V-gate*x61	none	no	0	none	none
docs/index.rst	yes	yes (per PR description)	documentation gates (reference integrity, documented counts, source paths, release state, headers) and Phase B claim reproductions	V-gate*x61	none	no	0	NC-21	none
examples/python/basic_usage.py	yes	yes (per PR description)	mypy --strict, ruff, black; the benchmark baseline files are read by the baseline-justification gate (NC-36)	V-black*x1,V-gate*x61,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
examples/python/complete_demo.py	yes	yes (per PR description)	mypy --strict, ruff, black; the benchmark baseline files are read by the baseline-justification gate (NC-36)	V-black*x1,V-gate*x61,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
examples/python/fastapi_integration.py	yes	yes (per PR description)	mypy --strict, ruff, black; the benchmark baseline files are read by the baseline-justification gate (NC-36)	V-black*x1,V-gate*x61,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
examples/python/flask_integration.py	yes	yes (per PR description)	mypy --strict, ruff, black; the benchmark baseline files are read by the baseline-justification gate (NC-36)	V-black*x1,V-gate*x61,V-mypy*x1,V-pytest*x1,V-ruff*x1	none	no	0	none	none
fuzz/CMakeLists.txt	no	n/a (not in the PR diff)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	none	no	0	none	none
fuzz/dictionaries/fuzz_aes_gcm.dict	no	n/a (not in the PR diff)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	none	no	0	none	none
